LAST UPDATE,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,coicop_description,hicp_201710.OBS_VALUE
18/08/2023 11:00,I05,CP01222,LT,01/10/2018,156.39,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/11/2018,153.44,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/12/2018,152.95,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/01/2019,155.6,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/02/2019,155.56,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/03/2019,155.42,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/04/2019,156.65,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/05/2019,157.15,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/06/2019,154.99,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/07/2019,162.91,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/08/2019,164.8,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/09/2019,162.89,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/10/2019,163.47,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/11/2019,164.06,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/12/2019,161.09,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/01/2020,164.05,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/02/2020,164.27,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/03/2020,163.05,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/04/2020,167.91,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/05/2020,163.84,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/06/2020,162.81,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/07/2020,162.9,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/08/2020,162.29,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/09/2020,162.15,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/10/2020,156.51,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/11/2020,162.27,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/12/2020,159.15,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/01/2021,163.8,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/02/2021,163.01,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/03/2021,164.08,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/04/2021,166.24,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/05/2021,169.21,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/06/2021,167.48,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/07/2021,168.32,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/08/2021,172.11,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/09/2021,170.22,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/10/2021,170.3,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/11/2021,171.65,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/12/2021,174.29,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/01/2022,179.54,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/02/2022,184.21,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/03/2022,183.01,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/04/2022,188.13,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/05/2022,185.61,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/06/2022,196.81,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/07/2022,193.61,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/08/2022,196.62,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/09/2022,197.77,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/10/2022,206.6,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/11/2022,209.52,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/12/2022,214.36,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/01/2023,222.2,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/02/2023,217.8,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/03/2023,224.51,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/04/2023,223.64,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/05/2023,224.62,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/06/2023,227.1,Soft drinks,155.17
18/08/2023 11:00,I05,CP01222,LT,01/07/2023,224.41,Soft drinks,155.17
18/08/2023 11:00,I05,CP01191,LT,01/07/2006,103.06,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2006,103.13,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2006,103.88,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2006,104.09,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2006,104.51,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2006,104.67,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2007,105.4,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2007,105.85,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2007,108.7,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2007,109.48,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2007,109.75,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2007,109.81,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2007,110.66,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2007,111.18,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2007,111.72,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2007,112.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2007,113.56,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2007,114.26,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2008,115.44,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2008,118.49,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2008,118.93,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2008,120.07,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2008,121.54,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2008,122.22,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2008,122.62,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2008,122.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2008,124.3,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2008,126.68,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2008,126.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2008,127.7,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2009,128.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2009,129.01,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2009,129.46,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2009,128.71,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2009,129.16,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2009,126.62,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2009,127.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2009,127.6,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2009,128.86,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2009,129.56,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2009,128,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2009,129.44,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2010,129.77,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2010,129.86,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2010,129.65,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2010,129.67,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2010,129.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2010,130.37,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2010,129.92,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2010,129.11,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2010,129.43,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2010,130.32,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2010,130.08,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2010,130.23,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2011,130.76,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2011,130.6,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2011,131.26,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2011,131.73,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2011,133.59,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2011,132.75,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2011,132.94,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2011,131.45,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2011,131.82,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2011,131.99,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2011,134.72,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2011,134.15,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2012,136.52,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2012,136.53,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2012,136.64,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2012,133.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2012,136.17,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2012,135.94,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2012,137.04,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2012,136.11,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2012,136.35,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2012,136.77,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2012,137.52,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2012,135.3,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2013,137.4,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2013,136.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2013,136.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2013,136.58,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2013,136.48,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2013,134.7,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2013,135.92,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2013,136.27,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2013,136.33,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2013,134.96,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2013,135.11,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2013,129.81,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2014,136.52,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2014,133.93,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2014,135.56,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2014,134.87,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2014,134.5,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2014,135.35,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2014,136.38,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2014,135.83,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2014,136.7,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2014,136.63,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2014,134.4,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2014,135.59,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2015,135.68,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2015,134.21,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2015,134.52,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2015,135.83,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2015,133.25,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2015,132.63,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2015,132.71,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2015,134.98,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2015,133.68,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2015,135.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2015,135.23,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2015,135.3,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2016,138.68,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2016,137.48,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2016,134.85,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2016,138.93,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2016,136.42,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2016,138.44,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2016,138.45,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2016,139,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2016,138.49,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2016,139.7,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2016,139.71,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2016,138.37,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2017,138.64,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2017,138.96,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2017,137.84,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2017,136.33,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2017,138.28,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2017,139.82,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2017,139.82,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2017,140.88,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2017,142.36,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2017,146.08,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2017,148.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2017,149.77,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2018,152.56,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2018,149.28,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2018,151.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2018,152.22,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2018,147.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2018,149.14,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2018,146.74,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2018,147.17,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2018,147.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2018,148.07,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2018,146.49,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2018,147.51,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2019,149.8,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2019,147.92,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2019,147.54,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2019,150.2,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2019,148.81,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2019,147.26,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2019,149.27,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2019,149.72,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2019,148.81,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2019,149.93,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2019,150.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2019,149.84,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2020,148.96,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2020,149.51,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2020,152.5,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2020,148.74,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2020,151.25,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2020,152.26,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2020,151.83,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2020,151.43,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2020,151.41,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2020,147.85,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2020,152.14,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2020,149.03,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2021,149.91,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2021,148.82,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2021,152.28,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2021,153.37,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2021,155.31,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2021,158.01,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2021,159.13,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2021,159.95,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2021,161.57,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2021,172.18,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2021,171.39,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2021,173.27,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2022,176.53,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2022,180.66,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2022,187.51,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2022,199.08,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2022,203.2,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2022,202.53,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2022,209.36,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/08/2022,213.17,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/09/2022,217.98,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/10/2022,228.41,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/11/2022,232.86,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/12/2022,232.52,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/01/2023,236.23,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/02/2023,246.41,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/03/2023,246.47,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/04/2023,249.74,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/05/2023,251.89,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/06/2023,248.23,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01191,LT,01/07/2023,247.27,"Sauces, condiments",146.08
18/08/2023 11:00,I05,CP01185,LT,01/07/2006,100.9,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/08/2006,100.34,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/09/2006,100.36,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/10/2006,100.9,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/11/2006,100.98,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/12/2006,100.95,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/01/2007,100.87,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/02/2007,101.19,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/03/2007,104.15,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/04/2007,105.72,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/05/2007,107.06,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/06/2007,108.25,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/07/2007,108.77,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/08/2007,109.5,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/09/2007,109.68,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/10/2007,109.59,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/11/2007,110.26,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/12/2007,111.58,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/01/2008,113.44,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/02/2008,119.94,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/03/2008,120.61,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/04/2008,120.01,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/05/2008,120.74,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/06/2008,122.67,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/07/2008,124.05,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/08/2008,124.76,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/09/2008,125.01,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/10/2008,124.78,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/11/2008,125.39,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/12/2008,125.51,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/01/2009,126.42,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/02/2009,126.94,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/03/2009,127.1,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/04/2009,127.2,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/05/2009,128.37,Edible ices and ice cream,165.23
18/08/2023 11:00,I05,CP01185,LT,01/06/2009,126.21,Edible ices and ice cream,165.23
